ID,Budget,Genre ID,Genre Name,IMDB ID,Production Company ID,Production Company Name,Release Date,Revenue,Runtime,Title
66470,150000,"[28, 27]","['Action', 'Horror']",tt1524134,"[70623, 52699, 70624]","['Rub Pictures', 'Camera 40 Productions', '3 Men in a Tub Productions']",2011-07-11,0,80,Orcs!
164780,0,[99],['Documentary'],tt2076319,[],[],2011-10-07,0,70,Rupture: A Matter of Life OR Death
754613,0,[],[],tt2065872,[],[],2011-01-27,0,11,Angelfish
66486,0,[],[],,[],[],2011-12-01,0,0,Manchester United Season Review 2010-2011
99268,0,"[18, 53, 9648, 10749]","['Drama', 'Thriller', 'Mystery', 'Romance']",tt1737256,"[3555, 44474, 63188]","['Chimney Sweden', 'Art Eternal Cinema', 'Bulgarian National Television']",2011-05-16,0,95,The Island
164804,0,[],[],tt1915533,[],[],2011-12-31,0,89,A Wedding Most Strange
164814,0,[],[],,[],[],2011-05-15,0,109,Radiohead - Arms & Legs ~ the story so far
99279,0,[99],['Documentary'],tt2856738,[],[],2011-09-11,0,80,I am Fishead
197586,0,[53],['Thriller'],tt2158411,[20801],['Red East Pictures'],2011-10-13,0,15,Betrayal
132053,0,[],[],tt1998213,[],[],2011-01-01,0,60,El cuaderno de barro
689112,0,[27],['Horror'],tt1798147,[],[],2011-06-03,0,9,Ella
132060,0,[35],['Comedy'],tt1249158,[],[],2011-03-13,0,106,Almost Perfect
132064,0,"[27, 53]","['Horror', 'Thriller']",tt1711018,[21609],['Tony-Seven Films'],2011-08-25,0,88,Vile
99307,0,[10402],['Music'],,[],[],2011-04-01,0,36,Phrasenmäher Ansehdings
66543,0,[],[],,[],[],2011-01-01,0,110,Ajax landskampioen 2010-2011 De DVD
427000,0,[99],['Documentary'],tt1781859,[55797],['Birdling Films'],2011-09-01,0,16,Minka
197634,0,[10402],['Music'],,[],[],2011-07-02,0,97,The Most Incredible Thing
361483,0,[18],['Drama'],tt1934313,[],[],2011-05-15,0,16,La Noche Rota
1180690,0,"[80, 18, 35]","['Crime', 'Drama', 'Comedy']",tt2354144,[88658],['Mad Angel Films'],2011-01-24,0,86,Night Run
263185,5000,[],[],tt1980245,"[44940, 4708]","['Darkstone Entertainment', 'Brain Damage Films']",2011-11-08,0,120,Skeleton Key 3: The Organ Trail
99353,0,[],[],tt2033326,[],[],2011-06-24,0,0,Nagaram Nidra Potunna Vela
197662,0,[99],['Documentary'],tt2322506,[42972],['Prospect Arts'],2011-10-13,0,72,58: The Film
328734,0,[],[],tt2279144,[],[],2011-09-01,0,0,Dance of My Life
132131,0,"[80, 18]","['Crime', 'Drama']",tt0342717,"[86612, 86613]","['Extra Film Productions MVP LLC', '99 Ways Entertainment']",2011-10-21,0,88,Joy Road
951335,0,"[18, 28]","['Drama', 'Action']",tt2101465,[],[],2011-01-01,0,103,The Gentleman
263208,0,[],[],tt11754036,[],[],2011-01-25,0,86,Djalioh
99370,0,"[18, 99]","['Drama', 'Documentary']",tt1065086,[],[],2011-08-30,0,88,Got the Facts on Milk?
66605,0,[35],['Comedy'],tt1954794,[],[],2011-03-23,0,88,Russell Peters: The Green Card Tour
230446,0,[99],['Documentary'],,[],[],2011-05-24,0,26,Vertical Expectations
263215,0,[],[],tt1947972,[],[],2011-05-05,0,120,Bigfoot: The Definitive Guide
66608,0,"[27, 28, 35]","['Horror', 'Action', 'Comedy']",tt1756427,[],[],2011-07-29,0,83,Blubberella
66611,0,[99],['Documentary'],,[],[],2011-03-11,0,113,Lifting the Veil
558134,0,[],[],tt3321672,[],[],2011-01-01,0,90,Goat Lover 2
558135,0,[],[],,[],[],2011-01-01,0,64,Goat Lover 3
590902,0,[18],['Drama'],tt10081374,"[116352, 116353]","['Kunsthalle Zürich', 'A Human Valley Production']",2011-06-06,0,75,The Magic Skin
558138,0,[],[],,[],[],2011-01-01,0,55,Goat Lover 4
197694,0,[28],['Action'],,[],[],2011-01-03,0,120,Razors - Game Theory
66624,0,[10751],['Family'],tt1877694,"[63813, 22367]","['Rosemont Productions International', 'Procter & Gamble Productions']",2011-06-11,0,90,Field of Vision
66626,0,[10402],['Music'],,[],[],2011-05-13,0,48,Markus Schulz: Do You Dream?
558149,0,[],[],tt8707474,[],[],2011-08-01,0,111,The Turn of the Screw
99398,0,[12],['Adventure'],tt1971458,"[23261, 23262, 310]","['Sarrazink Productions', 'Maharaja Films', 'CNC']",2011-08-08,0,97,Smugglers' Songs
197711,0,[99],['Documentary'],tt1851982,[14699],['Cinema Iloobia'],2011-09-11,0,87,KanZeOn
1049687,0,[10749],['Romance'],,[],[],2011-01-21,0,147,Olave Mandara
361559,0,[18],['Drama'],tt1904944,"[14634, 59913]","['Sailor Bear', 'Beautiful Confusion Films']",2011-12-31,0,13,Knife
361584,0,"[14, 16, 10751]","['Fantasy', 'Animation', 'Family']",tt1734178,"[64260, 64261]","['Blue Butterfly Group', 'Somewhere Over the Rainbow Productions']",2011-03-11,0,93,Valor's Kids
99443,0,"[80, 18, 35]","['Crime', 'Drama', 'Comedy']",tt2020084,[87799],['Zero Budget Movies'],2011-11-28,0,97,Song of the Blind Girl
66683,0,[53],['Thriller'],tt1919085,"[7205, 7207, 7208]","['Periba productions', 'Hannouch Hldg', 'Yuri M. Productions']",2011-06-09,0,90,Sorry Mom
164995,0,[],[],tt2119538,[],[],2011-11-25,0,88,The Future of Fear
787589,0,[],[],tt1480650,[],[],2011-01-12,0,107,Got To Run
263314,0,[],[],tt1906471,[],[],2011-04-11,0,100,Taryanche Bait
99480,0,[99],['Documentary'],tt1937189,[54378],['Fabrica'],2011-01-28,0,75,I am Jesus
230559,0,[27],['Horror'],tt1950344,[],[],2011-10-13,0,12,Shhh...
918688,0,[99],['Documentary'],tt1929390,[],[],2011-07-22,0,77,That First Glide
99494,0,[14],['Fantasy'],tt1692098,"[147, 18230, 1266]","['Fidélité Productions', 'Filmgate Films', 'Octagon Films']",2011-11-23,0,90,Hideaways
99499,0,[],[],tt1806807,[],[],2011-02-23,0,91,Behind the Red Motel Door
197830,0,[99],['Documentary'],,[],[],2011-01-01,0,89,Way of Passion
99534,0,[18],['Drama'],tt1470021,[],[],2011-01-01,0,100,Beautiful Wave
1049807,0,[18],['Drama'],tt2700190,[],[],2011-11-01,0,12,Maybe Tomorrow
66767,10000000,"[10402, 18]","['Music', 'Drama']",tt1568139,"[64829, 11576, 806]","['Inner City Films', 'OMDC', 'Téléfilm Canada']",2011-06-10,0,91,Beat the World
296145,0,[99],['Documentary'],tt1858487,[],[],2011-01-01,0,53,Living Proof
361685,0,[],[],tt11901582,[134368],['MLB Productions'],2011-07-19,0,0,Yankee Stadium: Baseball's Cathedral
328921,0,[],[],tt2101303,[],[],2011-04-01,0,0,"A Falcon, A Revolution"
66779,0,[99],['Documentary'],tt2756084,[],[],2011-03-19,0,56,The Lord is Not On Trial Here Today
918749,0,[27],['Horror'],tt1745912,[],[],2011-01-01,0,0,In the Devil's Courthouse
328926,0,[],[],tt1845241,[],[],2011-01-01,0,0,Jean Lewis
328925,0,[],[],tt2079505,[],[],2011-01-01,0,0,Finding Benjamin
328929,0,[],[],tt1950331,[],[],2011-09-21,0,0,Rung
66794,0,"[35, 27]","['Comedy', 'Horror']",tt1697878,[],[],2011-06-17,0,82,Bite Marks
296174,5000,[27],['Horror'],tt2079564,[],[],2011-10-28,0,20,Popularity Killer
328945,0,[],[],tt1728241,[],[],2011-01-10,0,0,Kansas City Murder Factory
1148148,0,[],[],tt2613154,[203504],['The Menagerie'],2011-05-03,0,10,I Am Not a Princess
689403,0,[],[],,[10473],['ONF | NFB'],2011-01-01,0,5,Stories From Our Land 1.5: Going Home
230652,0,"[12, 28, 14]","['Adventure', 'Action', 'Fantasy']",tt2092452,[2],['Walt Disney Pictures'],2011-10-18,0,10,Pirates of the Caribbean: Tales of the Code: Wedlocked
99581,0,[35],['Comedy'],tt1866218,[],[],2011-02-10,0,11,Pentecost
525566,0,[99],['Documentary'],tt2070705,[92871],['Queensland University of Technology'],2011-10-10,0,11,Intimate Details
197888,0,[],[],,[],[],2011-12-15,0,0,One Room Kitchen
296192,0,[35],['Comedy'],tt1985970,[1538],['Comedy Central'],2011-09-19,0,78,Comedy Central Roast of Charlie Sheen
689426,0,[18],['Drama'],tt2800008,[],[],2011-09-29,0,106,Ordinary Days
132372,0,[36],['History'],tt2047915,[16049],['Wall to Wall'],2011-05-08,0,120,Wicked Pirate City
263446,0,[99],['Documentary'],tt2528864,[18740],['Zadig Productions'],2011-05-12,0,52,Made in Hollywood
99628,0,[],[],,[],[],2011-10-11,0,13,Party with the Penguins
165181,0,"[878, 16]","['Science Fiction', 'Animation']",tt1959325,[125836],['Fuzzy Realms'],2011-09-29,0,5,Abiogenesis
623943,0,[99],['Documentary'],,[],[],2011-01-01,0,0,The House That Trax Built
558407,0,[99],['Documentary'],,[],[],2011-08-05,0,100,Inconscio Italiano
296273,0,"[35, 27]","['Comedy', 'Horror']",tt1886757,[],[],2011-04-06,0,5,When Harry Met Sally 2 with Billy Crystal and Helen Mirren
99670,0,"[99, 12]","['Documentary', 'Adventure']",tt1918838,[],[],2011-01-01,0,100,Gumball 3000: LDN 2 NYC
66923,0,"[10751, 35, 12]","['Family', 'Comedy', 'Adventure']",tt1684555,"[10393, 115133, 7309, 137219]","['Vertigo Films', 'Novel Entertainment Productions', 'Aegis Film Fund', 'Hindsight Media']",2011-07-29,11045966,93,Horrid Henry: The Movie
66925,500000,"[27, 35]","['Horror', 'Comedy']",tt1710900,[17294],['Cheezy Flicks Entertainment'],2011-02-22,0,103,Stripperland
132462,0,[18],['Drama'],tt1278429,[],[],2011-10-30,0,76,Poker
787827,0,[99],['Documentary'],tt1246600,[],[],2011-02-14,0,80,Tantric Tourists
722295,0,[16],['Animation'],tt4760390,"[73844, 136837]","['Bravo!FACT', 'Amythos Media Inc.']",2011-01-01,0,2,Seven Sins: Sloth
66942,2902660,"[10749, 35, 18, 878]","['Romance', 'Comedy', 'Drama', 'Science Fiction']",tt1509803,"[7584, 14430, 10951, 144284, 175535]","['Screen Australia', 'Fulcrum Media Finance', 'Screen NSW', 'Frame, Set & Match', 'Green Park Pictures']",2011-03-01,0,93,Griff the Invisible
66947,0,[],[],,[],[],2011-09-30,0,0,Ecstacy
329107,0,[27],['Horror'],tt3323838,[47973],['MagGot Films'],2011-01-01,0,78,Double Dose of Terror!!
